"Department","Division","Model Name","Model#","Description","Shipping Date","Warranty Expiry Date","CPU","Memory","HDD/SSD"
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"DOT-TRN",,"THINKCENTRE M83","M83","PC-DESKTOP","01/12/2015","02/25/2018","3200","4096","476937"
"DTS",,"PRECISION WST5600","WST5600","PC-WORKSTATION","07/13/2012","07/13/2015","2400","14336","244198, 476937"
"CCT",,"THINKPAD L420","L420","PC-LAPTOP","06/27/2012","06/26/2016","2500","4096","305242"
"REC",,"THINKCENTRE M82","M82","PC-DESKTOP","02/13/2013","02/23/2016","3400","4096",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"DOT-DTE",,"THINKPAD X1","X1","PC-LAPTOP","11/25/2017","01/14/2021","2800","16384",
"DOT-DIR",,"THINKPAD X1","X1","PC-LAPTOP","09/13/2016","10/27/2019","2400","8192",
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"CCT",,"LATITUDE 5285","5285","PC-TABLET","11/09/2017",,,,
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"HHS",,"THINKCENTRE M800","M800","PC-DESKTOP","05/11/2017","06/05/2020","3200","8192",
"POL",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/06/2018",,"2800","16384",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","01/10/2020",,"3000","8192",
"OCA",,"LATITUDE 5410","5410","PC-LAPTOP","01/21/2021",,"1700","16384",
"HRC",,"LATITUDE 5410","5410","PC-LAPTOP","06/25/2020",,"1600","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"DPS",,"THINKPAD X1","X1","PC-LAPTOP","04/08/2018","05/31/2021","2600","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"LIB",,"THINCENTRE M630E TINY","M630E TINY","PC-DESKTOP","02/26/2021","03/17/2024","1600","16384",
"BOE",,"THINKPAD E14","E14","PC-LAPTOP","03/23/2020",,,,
"HHS","CWS","THINKPAD L480","L480","PC-LAPTOP","10/12/2018","12/06/2021","1600","8192",
"FRS",,"THINKPAD L460","L460","PC-LAPTOP","07/06/2016","08/19/2019","2300","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"HHS","HHS","THINKPAD L420","L420","PC-LAPTOP","06/27/2012","06/26/2016","2500","4096","305242"
"OHR",,"THINKPAD L460","L460","PC-LAPTOP","12/07/2016","01/20/2020","2300","8192",
"FIN",,"THINKCENTRE M83","M83","PC-DESKTOP","06/26/2014","08/09/2017","3200","4096","476937"
"FIN",,"THINKCENTRE M83","M83","PC-DESKTOP","06/26/2014","08/09/2017","3200","4096","476937"
"FIN",,"THINKCENTRE M83","M83","PC-DESKTOP","06/26/2014","08/09/2017","3200","4096","476937"
"ABS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","09/27/2018",,"2800","8192",
"DEP",,"THINKPAD L14","L14","PC-LAPTOP","01/26/2021",,"2100","8192",
"DTS",,"THINKPAD","T570","PC-LAPTOP","03/31/2017","06/22/2020","2600","32768",
"DTS",,"THINKPAD","T570","PC-LAPTOP","03/31/2017","06/22/2020","2600","32768",
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"OEMHS",,"X1 YOGA","X1 YOGA","PC-LAPTOP","04/14/2020","05/14/2023","1800","16384",
"OEMHS",,"X1 YOGA","X1 YOGA","PC-LAPTOP","04/14/2020","05/14/2023","1800","16384",
"HHS",,"LATITUDE 5420","5420","PC-LAPTOP","05/26/2021","05/27/2024","2600","16384",
"POL",,"LATITUDE 7200","7200","PC-TABLET","06/19/2020","06/19/2023",,,
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/05/2020","08/06/2023","1600","8192",
"HHS",,"LATITUDE 7320","7320","PC-LAPTOP","03/11/2022","03/11/2025",,,
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"HHS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"HHS",,"THINKPAD L440","L440","PC-LAPTOP","07/15/2014","08/28/2017","2500","8192","476937"
"HHS",,"THINKPAD L440","L440","PC-LAPTOP","07/15/2014","08/28/2017","2500","8192","476937"
"HHS",,"THINKPAD L440","L440","PC-LAPTOP","07/15/2014","08/28/2017","2500","8192","476937"
"DEP","WRD","THINKPAD L490","L490","PC-LAPTOP","03/16/2020","04/26/2021","1600","8192",
"DEP","WRD","THINKPAD L490","L490","PC-LAPTOP","03/16/2020","04/26/2021","1600","8192",
"LIB",,"THINKCENTRE M920Z","M920Z","PC-DESKTOP","10/23/2019",,,,
"CCL",,"THINKCENTRE M83","M83","PC-DESKTOP","03/19/2014","05/03/2017","3200","8192","476937"
"OHR",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"FRS",,"LATITUDE 5300 2-IN-1","5300","PC-LAPTOP","03/13/2020",,"1600","8192",
"POL","HQ","LATITUDE 5410","5410","PC-LAPTOP","09/11/2020",,"1600","8192",
"HHS",,"THINKPAD HELIX","HELIX","PC-TABLET","06/26/2014","08/09/2017","1800","4096","122103"
"DHCA",,"THINKPAD L14","L14","PC-LAPTOP","01/26/2021",,"2100","8192",
"DHCA",,"THINKPAD L14","L14","PC-LAPTOP","01/26/2021",,"2100","8192",
"DEP","WRD","THINKPAD L490","L490","PC-LAPTOP","03/16/2020","04/26/2021","1600","8192",
"LIB",,"THINKCENTRE M720S","M720S","PC-DESKTOP","02/20/2020","02/25/2023","2800","8192",
"DOT-TEO",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"CCL",,"THINKCENTRE M83","M83","PC-DESKTOP","03/09/2015","04/22/2018","3200","8192",
"CCL",,"THINKCENTRE M83","M83","PC-DESKTOP","03/09/2015","04/22/2018","3200","8192",
"HHS",,"THINKPAD L490","L490","PC-LAPTOP","07/21/2020","10/12/2021","1600","8192",
"HHS",,"THINKPAD L490","L490","PC-LAPTOP","07/21/2020","10/12/2021","1600","8192",
"HHS",,"THINKPAD L490","L490","PC-LAPTOP","07/21/2020","10/12/2021","1600","8192",
"DOT-DTE",,"THINKPAD X1","X1","PC-LAPTOP","03/29/2020","05/03/2023","1600","8192",
"HHS",,"E14 GEN 2","E14 GEN 2","PC-LAPTOP","08/24/2021","12/12/2024","2400","16384",
"HHS",,"E14 GEN 2","E14 GEN 2","PC-LAPTOP","08/24/2021","12/12/2024","2400","16384",
"HHS",,"LATITUDE 7320","7320","PC-LAPTOP","11/04/2021","11/04/2024","1300","16384",
"OMB",,"PRECISION M6800","M6800","PC-LAPTOP","04/20/2014","04/20/2017","3000","32768",
"OHR",,"THINKPAD X1","X1","PC-LAPTOP","04/28/2021","07/11/2024","2800","16384",
"FRS",,"THINKPAD L15","L15","PC-LAPTOP","03/19/2021","05/12/2024","1600","8192",
"FRS",,"THINKPAD L15","L15","PC-LAPTOP","03/19/2021","05/12/2024","1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"THINKPAD L480","L480","PC-LAPTOP","06/23/2019","07/25/2022","1600","8192",
"PRO",,"THINKPAD X1","X1","PC-LAPTOP","03/15/2019","04/22/2022","1900","16384",
"HHS",,"THINKPAD L490","L490","PC-LAPTOP","07/21/2020","09/28/2021","1600","8192",
"HHS","CWS","THINKPAD L490","L490","PC-LAPTOP","05/27/2020","06/09/2023","1600","8192",
"HHS","CWS","THINKPAD L490","L490","PC-LAPTOP","05/27/2020","06/09/2023","1600","8192",
"OMB",,"THINKPAD X1","X1","PC-LAPTOP","05/12/2021","10/10/2024","1800","16384",
"OMB",,"THINKPAD X1","X1","PC-LAPTOP","05/12/2021","10/10/2024","1800","16384",
"DOT-DHS",,"THINKPAD L490","L490","PC-LAPTOP","06/15/2020","08/10/2023","1600","8192",
"FRS",,"THINKPAD L15","L15","PC-LAPTOP","08/07/2021","08/26/2022","2800","16384",
"FRS",,"THINKPAD L15","L15","PC-LAPTOP","08/07/2021","08/26/2022","2800","16384",
"LIB",,"THINKPAD L490","L490","PC-LAPTOP","07/21/2020","12/02/2021","1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS","SHS","THINKPAD L460","L460","PC-LAPTOP","05/26/2017","07/15/2020",,,
"HHS","SHS","THINKPAD L460","L460","PC-LAPTOP","05/26/2017","07/15/2020",,,
"HHS","SHS","THINKPAD L460","L460","PC-LAPTOP","05/26/2017","07/15/2020",,,
"HHS","SHS","THINKPAD L460","L460","PC-LAPTOP","05/26/2017","07/15/2020",,,
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"SAO",,"THINKCENTRE M83","M83","PC-DESKTOP","01/10/2015","02/23/2018","3200","8192","476937"
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"PRECISION 5750","5750","PC-LAPTOP","09/22/2020","09/22/2023","2600","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"POL","AVS","THINKCENTRE M800","M800","PC-DESKTOP","06/16/2016","07/31/2019","3200","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"LIB",,"THINKPAD L470","L470","PC-LAPTOP","10/11/2017","11/30/2020","2500","8192",
"HHS","SHS","THINKPAD L440","L440","PC-LAPTOP","07/14/2014","08/27/2017","2500","4096","476937"
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","02/04/2021",,"1700","16384",
"DTS",,"LATITUDE 3540","3540","PC-LAPTOP","06/08/2020",,"1600","8192",
"SHF","DTS","THINKCENTRE M83","M83","PC-DESKTOP","06/19/2014","08/03/2017","3200",,
"POL",,"THINKCENTRE M83","M83","PC-DESKTOP","03/19/2014","05/03/2017","3200","4096","476937"
"POL",,"THINKCENTRE M83","M83","PC-DESKTOP","03/19/2014","05/03/2017","3200","4096","476937"
"POL",,"THINKCENTRE M83","M83","PC-DESKTOP","03/19/2014","05/03/2017","3200","4096","476937"
"POL",,"THINKCENTRE M83","M83","PC-DESKTOP","03/19/2014","05/03/2017","3200","4096","476937"
"HHS",,"THINKCENTRE M720S","M720S","PC-DESKTOP","02/26/2020","03/01/2023","2800","8192",
"DOT-DHS",,"X1 YOGA","X1 YOGA","PC-LAPTOP","07/26/2019","09/03/2022","1800","8192",
"HHS","SHS","LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS","SHS","LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS","SHS","LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS","SHS","LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"DGS-FMS","FMS","THINKCENTRE M800","M800","PC-DESKTOP","02/16/2017","03/31/2020","3200","8192",
"LIB","FAC","THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"LIB","FAC","THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"HHS",,"X1 YOGA","X1 YOGA","PC-LAPTOP","06/20/2019","07/11/2022","1600","8192",
"POL",,"LATITUDE 5410","5410","PC-LAPTOP","01/21/2021",,"1700","16384",
"OMB",,"THINKPAD X1","X1","PC-LAPTOP","12/19/2020","06/17/2024","1600","8192",
"POL",,"LATITUDE 5410","5410","PC-LAPTOP","01/21/2021",,"1700","16384",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,,,
"CEX",,"THINKCENTRE M83","M83","PC-DESKTOP","01/10/2015","02/23/2018","3200","8192","114470"
"REC",,"THINKCENTRE M710S","M710S","PC-DESKTOP","10/24/2017","10/31/2020","3600","16384",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"REC",,"THINKCENTRE M720S","M720S","PC-DESKTOP","01/10/2020",,"2800","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"DOT-TEO",,"THINKPAD L14","L14","PC-LAPTOP","03/29/2021",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 7200","7200","PC-TABLET","01/24/2020","01/24/2023","1900","16384",
"LIB",,"THINKPAD L490","L490","PC-LAPTOP","07/21/2020","01/06/2022",,,
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"DOT-DHS",,"THINKCENTRE M82","M82","PC-DESKTOP","02/07/2013","09/09/2015","3400","8192","238472"
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"HHS",,"LATITUDE 5410","5410","PC-LAPTOP","08/07/2020",,"1600","8192",
"PIO","MC311","THINKCENTRE M710S","M710S","PC-DESKTOP","06/16/2017","07/30/2020","3200","8192",
"PIO","MC311","THINKCENTRE M710S","M710S","PC-DESKTOP","06/16/2017","07/30/2020","3200","8192",
"PIO","MC311","THINKCENTRE M710S","M710S","PC-DESKTOP","06/16/2017","07/30/2020","3200","8192",
"PIO","MC311","THINKCENTRE M710S","M710S","PC-DESKTOP","06/16/2017","07/30/2020","3200","8192",
"PIO","MC311","THINKCENTRE M710S","M710S","PC-DESKTOP","06/16/2017","07/30/2020","3200","8192",
"PIO","MC311","THINKCENTRE M710S","M710S","PC-DESKTOP","06/16/2017","07/30/2020","3200","8192",
"PIO","MC311","THINKCENTRE M710S","M710S","PC-DESKTOP","06/16/2017","07/30/2020","3200","8192",
